Timestamp,Region,Country,Channel Name,Logo,Channel Page,Satellite,Position,Frequency,System,SRFEC,Encryption,Packages,Lang.,BeamEIRP (dBW),Source,error,Empty 0
"20150102195325","Europe","Russia","NVK Sakha","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/n_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/NVK-Sakha.html","","","","","","","","","","","",""
"20150102195325","Europe","Russia","O2 TV","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Oblastnoe TV","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Oblastnoe-TV.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Oblastnoe-TV.html","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Ocean TV","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/o_1.html","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Okhota i Rybalka","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Okhota-i-Rybalka.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Okhota-i-Rybalka.html","","","","","","","","","","","timeout of 10000ms exceeded",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Orion Express TV Guide","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Orion-Express-TV-Guide.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Orion-Express-TV-Guide.html","Express AM5","140.0�E","10981 V","DVB-S MPEG-2","44948 5/6","","","R","Fixed 1","T Kameda 121224","",""
"20150102195325","Europe","Russia","ORT Planeta","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/o_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/ORT-Planeta.html","","","","","","","","","","","",""
"20150102195325","Europe","Russia","OTR","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/OTR.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/OTR.html","Express AM5, Express AM5, Express AM5, Express AM3, Express AM33, Horizons 2, ABS 2, ABS 2, Intelsat 904, Express AT1, Yamal 402, Yamal 202, Yamal 202, Yamal 202, Eutelsat 36B, Eutelsat 36B","140.0�E, 140.0�E, 140.0�E, 103.0�E, 96.5�E, 85.0�E, 75.0�E, 75.0�E, 60.0�E, 56.0�E, 54.9�E, 49.0�E, 49.0�E, 49.0�E, 35.9�E, 35.9�E","3467 R, 3484 R, 11681 V, 3675 R, 3875 R, 11840 H, 11793 V, 11853 V, 11635 V, 12226 L, 12674 V, 4101 L, 4156 R, 4156 L, 11881 L, 11996 L","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","12581 3/5, 12581 3/5, 15520 2/3, 31900 5/6, 31900 5/6, 28800 2/3, 43200 5/6, 45000 2/3, 29700 2/3, 27500 3/4, 14940 3/4, 14990 3/4, 14990 3/4, 14940 3/4, 27500 3/4, 27500 3/4","Conax Irdeto 3, Irdeto 2, Verimatrix, , Exset DRE-Crypt, , , , , Exset DRE-Crypt, Viaccess 4.0 Viaccess 5.0 Verimatrix","Kontinent TV, Raduga TV Raduga TV, MTS TV, , Tricolor TV, , , , , Tricolor TV, NTV Plus","R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R","Fixed C, Fixed C, Fixed 1, C, Steerable, Russia, Russia, Russia, Spot 1 0, East, Northern, Global 0, Global 0, Global 0, Russia 0, Russia 0","Alex 130519, T Kameda 130710, Fezman 777 140822, N Stanislav 130615, N Stanislav 130615, A Ishchenko 130622, Antonipls N Schlammer 140828, N Schlammer 141014, N Schlammer 140525, Delphiec Antonipls 140430, Anonymous 140411, Anonymous 140413, Anonymous 140413, Anonymous 140413, A Ishchenko 140302, W Zaremba 131010","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","OTS","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/OTS.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/OTS.html","Express AM33, ABS 2","96.5�E, 75.0�E","11006 H, 11913 V","DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","4444 3/4, 45000 2/3","","","R, R","S1, Russia","S Karamyshev 080731, N Schlammer 141218","",""
"20150102195325","Europe","Russia","OTV Primorje","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/OTV-Primorje.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/OTV-Primorje.html","Express AM5, Yamal 300K, ABS 2","140.0�E, 90.0�E, 75.0�E","10981 V, 11649 H, 11913 V","DVB-S MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","44948 5/6, 2170 3/4, 45000 2/3","Conax Irdeto 2, , Verimatrix","Vostochnii Express, , MTS TV","R, R, R","Fixed 1, Northern 1, Russia","Fezman 777 140822, S Serikov 140612, N Schlammer 141030","",""
"20150102195325","Europe","Russia","OTV Sakhalin","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/o_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/OTV-Sakhalin.html","Express AM5","140.0�E","3571 R","DVB-S MPEG-2","3000 3/4","","","R","Fixed C","T Kameda 111103","",""
"20150102195325","Europe","Russia","Park Razvlicenii","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/p_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Park-Razvlicenii.html","Yamal 300K, ABS 2, Eutelsat 36B","90.0�E, 75.0�E, 35.9�E","12648 V, 11665 V, 11996 L","DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","26471 3/4, 44922 5/6, 27500 3/4","Viaccess 2.6, , Viaccess 4.0 Viaccess 5.0 Verimatrix","NTV Plus","R, R, R","Northern 2, Russia, Russia 0","S Serikov 140909, A Sicsa 141023, W Zaremba 131010","",""
"20150102195325","Europe","Russia","Peretz","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Peretz-TV.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Peretz.html","Express AM5, Express AM5, Yamal 401, Intelsat 15, Horizons 2, Horizons 2, Horizons 2, ABS 2, Express AT1, Express AT1, Yamal 402, Eutelsat 36A, Eutelsat 36A, Eutelsat 36B, Astra 5B, Astra 5B","140.0�E, 140.0�E, 90.0�E, 85.2�E, 85.0�E, 85.0�E, 85.0�E, 75.0�E, 56.0�E, 56.0�E, 54.9�E, 36.0�E, 36.0�E, 35.9�E, 31.5�E, 31.5�E","11530 H, 11530 H, 11092 H, 12600 V, 11720 H, 11840 H, 11840 H, 11853 V, 12149 L, 12322 R, 12732 V, 12111 L, 12226 L, 11900 R, 12070 H, 12266 H","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4","22250 2/3, 22250 2/3, 30000 5/6, 30000 2/3, 28800 3/4, 28800 2/3, 28800 2/3, 45000 2/3, 27500 3/4, 27500 5/6, 9557 2/3, 27500 3/4, 27500 3/4, 27500 3/4, 30000 3/4, 27500 5/6","Conax Irdeto 2, BISS, BISS, BISS, Conax Irdeto 3 Quintic, BISS, BISS, Verimatrix, Exset DRE-Crypt, Viaccess 5.0, , Exset DRE-Crypt, Exset DRE-Crypt, Viaccess 4.0 Viaccess 5.0 Verimatrix, , Bulcrypt","Vostochnii Express, , , , Kontinent TV, , , MTS TV, Tricolor TV, NTV Plus Vostok, , Tricolor TV, Tricolor TV, NTV Plus, , MagtiSat","R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R","Fixed 1, Fixed 1, Northern, Russia 0, Russia, Russia, Russia, Russia, East, East, Northern, Russia 0, Russia 0, Russia 0, Wide, High power","Fezman 777 150130, Fezman 777 140825, A Ishchenko 140606, Onacila 140701, N Schlammer 130313, N Schlammer 120605, N Schlammer 120605, N Schlammer 141014, Delphiec Antonipls 140428, Antonipls 140508, N Schlammer 140623, A Ishchenko 121203, N Stanislav 051019, A Ishchenko 110414, R Rosimannus 140911, N Schlammer 140903","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Perviy Internet Kanal","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/webtv/p_1.html","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Perviy Jaroslavskiy","","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-Jaroslavskiy.html","Horizons 2","85.0�E","11840 H","DVB-S2 8PSK MPEG-4","28800 2/3","","","R","Russia","A Ishchenko 130918","",""
"20150102195325","Europe","Russia","Perviy kanal","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Perviy-Kanal.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Perviy kanal Asia","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/in/Perviy-Kanal-Asia.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Asia.html","","","","","","","","","","","socket hang up",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Perviy kanal Europa","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/bg/Perviy-Kanal-Europa.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html","Intelsat 12, Hellas Sat 2, Eutelsat Hot Bird 13D, Eutelsat 9A, Amos 2","45.0�E, 39.0�E, 13.0�E, 9.0�E, 4.0�W","11550 V, 12606 H, 12597 V, 12130 H, 10722 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S MPEG-2","30000 3/4, 30000 7/8, 27500 3/4, 27500 3/4, 27500 5/6","Videoguard, Bulcrypt, , Conax Videoguard, Videoguard","Vivacom TV, Bulsatcom Polaris Media, , KabelKiosk, Yes","R, R, R, R, R","Europe 0, F1 0, Wide, Wide, Middle East V 0","N Schlammer 100903, N Schlammer 130914, R L�szl� 040315, D Shimoni 090331, T Miranda 110124","",""
"20150102195325","Europe","Russia","Perviy kanal SNG","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/kz/Perviy-Kanal-SNG.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-kanal-SNG.html","Intelsat 904, Express AM22, Astra 5B","60.0�E, 53.0�E, 31.5�E","11635 H, 11044 V, 12207 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","30000 3/4, 44950 3/4, 27500 5/6","Videoguard, , Bulcrypt","Otau TV, , MagtiSat","R, R, R","Spot 2 0, Wide Europe 0, High power","N Stanislav 110304, Artemka 080810, N Schlammer 141103","",""
"20150102195325","Europe","Russia","Perviy kanal USA","","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-kanal-USA.html","Galaxy 17, Galaxy 16, Galaxy 3C","91.0�W, 99.0�W, 95.0�W","4180 V, 11800 H, Ku","DVB-S2 8PSK MPEG-2, DVB-S2 QPSK MPEG-4, DSS","30000 5/6, 30000 3/4, ","PowerVu, Irdeto, Videoguard","DirecTV USA","R, R, R","C 40.6-43.6, Ku 47.4-51.4, North America H","P Dodge 110513, P Smith 110302, C Hoffman 051128","",""
"20150102195325","Europe","Russia","Perviy Oblastnoy","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/p_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-Oblastnoy.html","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Perviy Obrazovatelniy","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/p_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Perviy-Obrazovatelniy.html","Yamal 300K, Eutelsat 36B","90.0�E, 35.9�E","3675 L, 11996 L","DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","17500 3/4, 27500 3/4","Viaccess 4.0 Viaccess 5.0 Verimatrix","NTV Plus","R, R","Russia, Russia 0","V Melnicenko 050427, W Zaremba 131010","",""
"20150102195325","Europe","Russia","Phoenix TV","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Podsekai TV","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Port Amur","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/p_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Port-Amur.html","Yamal 300K","90.0�E","11504 H","DVB-S MPEG-2","2080 3/4","","","R","Northern 1","S Serikov A Gluschenko 140607","",""
"20150102195325","Europe","Russia","Premera TV","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Pro-Wrestling TV","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Prosveshenie","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Prosveshenie.html","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Pyatnitsa!","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/p_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Pyatnitsa.html","Yamal 300K, Yamal 300K, ABS 2, ABS 2, ABS 2, Express AT1, Express AT1, Yamal 402, Yamal 402, Yamal 202, AzerSpace 1/Africasat 1a, Eutelsat 36A, Eutelsat 36B","90.0�E, 90.0�E, 75.0�E, 75.0�E, 75.0�E, 56.0�E, 56.0�E, 54.9�E, 54.9�E, 49.0�E, 46.0�E, 36.0�E, 35.9�E","3675 L, 3837 L, 11105 H, 11853 V, 12227 V, 12303 L, 12399 R, 11265 V, 12732 V, 3743 L, 10974 V, 12399 R, 12149 L","DVB-S MPEG-2, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","17500 3/4, 14815 3/4, 43200 5/6, 45000 2/3, 45000 2/3, 27500 3/4, 27500 5/6, 30000 3/4, 9557 2/3, 34075 3/4, 30000 5/6, 27500 3/4, 27500 3/4","Verimatrix, Verimatrix, DRE-Crypt, Viaccess 5.0, , , , , Viaccess 4.0 Viaccess 5.0 Verimatrix, Exset DRE-Crypt","MTS TV, MTS TV, Tricolor TV, NTV Plus Vostok, , , , , NTV Plus, Tricolor TV","R, R, R, R, R, R, R, R, R, R, R, R, R","Russia, Russia, Russia, Russia, Russia, East, East, Russia, Northern, Global 0, Europe, Russia 0, Russia 0","A Ishchenko 130531, N Stanislav 130710, A Sicsa N Schlammer 140728, N Schlammer 141014, N Schlammer 141206, Delphiec Antonipls 140430, Antonipls 140508, W Zaremba 131029, N Schlammer 140623, DL Rose TV 130706, Kep Marcel 2 141003, A Ishchenko 130531, A Ishchenko 130531","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Radost Moya","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Radost-Moya.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Radost-Moya.html","Yamal 300K, ABS 2, Express AT1, Eutelsat 36B","90.0�E, 75.0�E, 56.0�E, 35.9�E","3675 L, 12153 V, 12111 L, 11804 L","DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4","17500 3/4, 45000 2/3, 27500 3/4, 27500 3/4","Irdeto Verimatrix, DRE-Crypt, Exset DRE-Crypt","MTS TV, Tricolor TV, Tricolor TV","R, R, R, R","Russia, Russia, East, Russia 0","Hir 081101, N Schlammer 141021, Antonipls 140501, W Zaremba 110222","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Raz TV","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Raz-TV.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/Raz-TV.html","","","","","","","","","","","timeout of 10000ms exceeded",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","RBK TV","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/RBK-TV.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/RBK-TV.html","Express AM5, Horizons 2, ABS 2, ABS 2, Intelsat 902, Intelsat 904, Express AT1, Express AT1, Eutelsat 36A, Eutelsat 36B, Eutelsat Hot Bird 13D","140.0�E, 85.0�E, 75.0�E, 75.0�E, 62.0�E, 60.0�E, 56.0�E, 56.0�E, 36.0�E, 35.9�E, 13.0�E","11530 H, 12120 H, 11105 H, 11853 V, 11595 H, 11635 H, 12149 L, 12169 R, 12341 L, 11804 L, 12520 V","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2","22250 2/3, 26700 3/5, 43200 5/6, 45000 2/3, 31003 7/8, 30000 3/4, 27500 3/4, 27500 5/6, 27500 3/4, 27500 3/4, 27500 3/4","Conax Irdeto 2, Conax Irdeto 3 Quintic, , Irdeto Verimatrix, Verimatrix, Videoguard, Exset DRE-Crypt, Viaccess 5.0, Viaccess 4.0 Viaccess 5.0 Verimatrix, Exset DRE-Crypt, ","Vostochnii Express, Kontinent TV, , MTS TV, , Otau TV, Tricolor TV, NTV Plus Vostok, NTV Plus, Tricolor TV, ","R, R, R, R, R, R, R, R, R, R, R","Fixed 1, Russia, Russia, Russia, Spot 2, Spot 2 0, East, East, Russia 0, Russia 0, Wide","Fezman 777 140825, DX Boz�th Marcel 2 N Stanislav 120207, A Sicsa N Schlammer 140728, N Schlammer 141221, P Smith 141027, N Stanislav 110304, Delphiec Antonipls 140428, Antonipls 140503, A Ishchenko 140426, A Ishchenko 100202, N Schlammer 070202","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","REN TV","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tvchannel/ru/Ren-TV.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/REN-TV.html","Express AM5, Yamal 300K, Intelsat 15, ABS 2, ABS 2, ABS 2, ABS 2, Intelsat 902, Intelsat 904, Express AT1, Express AT1, Yamal 402, Yamal 402, Yamal 402, Yamal 202, AzerSpace 1/Africasat 1a, Eutelsat 36A, Eutelsat 36A, Eutelsat 36B, Astra 5B","140.0�E, 90.0�E, 85.2�E, 75.0�E, 75.0�E, 75.0�E, 75.0�E, 62.0�E, 60.0�E, 56.0�E, 56.0�E, 54.9�E, 54.9�E, 54.9�E, 49.0�E, 46.0�E, 36.0�E, 36.0�E, 35.9�E, 31.5�E","10981 V, 11092 H, 12640 V, 11793 V, 11853 V, 12227 V, 12227 V, 11555 H, 11675 H, 12226 L, 12322 R, 11265 V, 11265 V, 11265 V, 4137 L, 10974 V, 12111 L, 12322 R, 11881 L, 12266 H","DVB-S MPEG-2, DVB-S2 8PSK MPEG-2, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","44948 5/6, 30000 5/6, 30000 5/6, 43200 5/6, 45000 2/3, 45000 2/3, 45000 2/3, 28900 3/4, 30000 3/4, 27500 3/4, 27500 5/6, 30000 3/4, 30000 3/4, 30000 3/4, 15280 3/4, 30000 5/6, 27500 3/4, 27500 3/4, 27500 3/4, 27500 5/6","Conax Irdeto 2, , Conax Irdeto 3 Quintic, Irdeto 2, Verimatrix, Verimatrix, Verimatrix, Verimatrix, Videoguard, Exset DRE-Crypt, Viaccess 5.0, , , , , , Exset DRE-Crypt, Viaccess 4.0 Viaccess 5.0 Verimatrix, Exset DRE-Crypt, Bulcrypt","Vostochnii Express, , Kontinent TV, Raduga TV, MTS TV, MTS TV, MTS TV, , Otau TV, Tricolor TV, NTV Plus Vostok, , , , , , Tricolor TV, NTV Plus, Tricolor TV, MagtiSat","R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R, R","Fixed 1, Northern 1, Russia 0, Russia, Russia, Russia, Russia, Spot 2, Spot 2 0, East, East, Russia, Russia, Russia, Global 0, Europe, Russia 0, Russia 0, Russia 0, High power","T Kameda DL Rose TV N Kawano 140202, Onacila 141008, N Schlammer 141109, Antonipls N Schlammer 140828, N Schlammer 141014, N Schlammer 141027, N Schlammer 141027, P Smith 141027, N Stanislav 130106, Delphiec Antonipls 140430, Antonipls 140508, Adonis 1 130328, Adonis 1 130328, A Ishchenko 140606, N Schlammer 140815, Kep Marcel 2 141003, A Ishchenko 121203, A Siliakov 080213, A Ishchenko 110707, N Schlammer 140903","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","RGVK Dagestan","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/r_1.html","http://web.archive.org/web/20141217115236/http://www.lyngsat.com/tvchannels/ru/RGVK-Dagestan.html","Yamal 202, Eutelsat 36B","49.0�E, 35.9�E","3870 R, 11804 L","DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","2894 3/4, 27500 3/4","Exset DRE-Crypt","Tricolor TV","R, R","Global 0, Russia 0","N Stanislav 130731, A Ishchenko 100611","",""
"20150102195325","Europe","Russia","","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Rock TV","","","","","","","","","","","","","",""
"20150102195325","Europe","Russia","Rodnoy Shalom","http://web.archive.org/web/20141217115236/http://www.lyngsat-logo.com/tv/r_1.html","","","","","","","","","","","","",""
